"tax_id","ref","taxon","person_2","person","common_name","taxon_name_notes","tmax","n","metric","metric_note","error","error_measure","acclim_temp","acclim_time","acclim_time_unit","start_temp","ramp","test_time","test_time_unit","endpoint","temp_tested","temp_rep","temp_rep_n","env_temp","env_temp_sp","env_temp_max","env_temp_min","season","season_type","coll_start","coll_end","coll_year","origin","origin_note","life_stage","life_stage_sp","sex","body_mass","error_bm","error_measure_bm","bm_type","body_length","error_bl","error_measure_bl","size_notes","climate","habitat","group","lat","long","elevation","continent","country","aeration","oxygen","pH","salinity","salinity_unit","add_stressor","type_stressor","stressor_type_sp","level_stressor","level_stressor_unit","notes_stressor","plotdigit","supp","ref_source","ref_language","pub_year","ref_info","ref_info_orig","ref_doi","ref_journal_orig","notes","endpoint_note","AphiaID_accepted","freshwater","brackish","marine","habitat2","test_id","study_id","loc_id","ott_id","domain","kingdom","phylum","class","order","family","genus","species","subspecies","taxon_corr","crd_id","elevation_wc25","köppen","Continent_new","Country_new","country_f","continent_f","koeppen_gr","tol_type"
"tax_120","van_der_Walt_et_al_2021","Chelon richardsonii","Helena Bayat","Jurg Spaak","Southern mullet",,34.58,12,"ctmax",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,12.92,"2.5","SD","wet","118.25",9.12,"SD",,"temperate","marine, brackish, freshwater","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",1042831,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_5120","s_435","l_66",748847,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Mugilidae","Chelon","Chelon richardsonii",,"chelon richardsonii",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","upper"
"tax_120","van_der_Walt_et_al_2021","Chelon richardsonii","Helena Bayat","Jurg Spaak","Southern mullet",,5.58,12,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"winter",,"06/01/2017","8/31/2017",2017,"field",,"non-adult","juvenile",,25,"2.02","SD","wet","65.33",15.31,"SD",,"temperate","marine, brackish, freshwater","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",1042831,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_5121","s_435","l_66",748847,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Mugilidae","Chelon","Chelon richardsonii",,"chelon richardsonii",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
"tax_120","van_der_Walt_et_al_2021","Chelon richardsonii","Helena Bayat","Jurg Spaak","Southern mullet",,4.72,12,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,6.98,"5.57","SD","wet","86.25",24.04,"SD",,"temperate","marine, brackish, freshwater","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",1042831,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_5122","s_435","l_66",748847,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Mugilidae","Chelon","Chelon richardsonii",,"chelon richardsonii",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
"tax_122","Van_der_Walt_2019","Kuhlia mugil","Helena Bayat","Juliet",,,37.8,6,"ctmax",,,,"20","11","d",,"0.02",,,"loe",,,,,,,,"Summer",,,,,"wild",,"juvenile",,,0.19,"0.15","SD",,"27.33",6.12,"SD",,,"marine","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218355,,TRUE,TRUE,"brackish_marine","t_4381","s_379","l_65",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","upper"
"tax_122","Van_der_Walt_2019","Kuhlia mugil","Helena Bayat","Juliet",,,37.1,6,"ctmax",,,,"18","11","d",,"0.02",,,"loe",,,,,,,,"Winter",,,,,"wild",,"juvenile",,,0.09,"0.09","SD",,"24.83",3.13,"SD",,,"marine","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218355,,TRUE,TRUE,"brackish_marine","t_4382","s_379","l_65",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","upper"
"tax_122","Van_der_Walt_2019","Kuhlia mugil","Helena Bayat","Juliet",,,8.7,6,"ctmin",,,,"20","11","d",,"0.02",,,"loe",,,,,,,,"Summer",,,,,"wild",,"juvenile",,,0.15,"0.14","SD",,"25.5",5.09,"SD",,,"marine","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218355,,TRUE,TRUE,"brackish_marine","t_4383","s_379","l_65",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","lower"
"tax_122","Van_der_Walt_2019","Kuhlia mugil","Helena Bayat","Juliet",,,8.2,6,"ctmin",,,,"18","11","d",,"0.02",,,"loe",,,,,,,,"Winter",,,,,"wild",,"juvenile",,,0.25,"0.15","SD",,"29",5.25,"SD",,,"marine","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218355,,TRUE,TRUE,"brackish_marine","t_4384","s_379","l_65",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","lower"
"tax_122","van_der_Walt_et_al_2021","Kuhlia mugil","Helena Bayat","Jurg Spaak","barred flagtail",,37.86,6,"ctmax",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"winter",,"06/01/2017","8/31/2017",2017,"field",,"non-adult","juvenile",,0.19,"0.15","SD","wet","27.33",6.12,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218355,,TRUE,TRUE,"brackish_marine","t_5123","s_435","l_66",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","upper"
"tax_122","van_der_Walt_et_al_2021","Kuhlia mugil","Helena Bayat","Jurg Spaak","barred flagtail",,37.29,6,"ctmax",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,0.09,"0.09","SD","wet","24.83",3.13,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218355,,TRUE,TRUE,"brackish_marine","t_5124","s_435","l_66",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","upper"
"tax_122","van_der_Walt_et_al_2021","Kuhlia mugil","Helena Bayat","Jurg Spaak","barred flagtail",,8.58,6,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"winter",,"06/01/2017","8/31/2017",2017,"field",,"non-adult","juvenile",,0.15,"0.14","SD","wet","25.5",5.09,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218355,,TRUE,TRUE,"brackish_marine","t_5125","s_435","l_66",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
"tax_122","van_der_Walt_et_al_2021","Kuhlia mugil","Helena Bayat","Jurg Spaak","barred flagtail",,8.22,6,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,0.25,"0.15","SD","wet","29",5.25,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218355,,TRUE,TRUE,"brackish_marine","t_5126","s_435","l_66",711794,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Kuhliidae","Kuhlia","Kuhlia mugil",,"kuhlia mugil",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
"tax_124","Van_der_Walt_2019","Rhabdosargus holubi","Helena Bayat","Juliet",,,35.6,12,"ctmax",,,,"22","11","d",,"0.02",,,"loe",,,,,,,,"Summer",,,,,"wild",,"juvenile",,,8.06,"7.35","SD",,"64.42",18.08,"SD",,,"marine, brackish","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218625,,TRUE,TRUE,"brackish_marine","t_4389","s_379","l_65",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","upper"
"tax_124","Van_der_Walt_2019","Rhabdosargus holubi","Helena Bayat","Juliet",,,32.3,12,"ctmax",,,,"16","11","d",,"0.02",,,"loe",,,,,,,,"Winter",,,,,"wild",,"juvenile",,,6.78,"7.14","SD",,"67.5",27.22,"SD",,,"marine, brackish","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218625,,TRUE,TRUE,"brackish_marine","t_4390","s_379","l_65",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","upper"
"tax_124","Van_der_Walt_2019","Rhabdosargus holubi","Helena Bayat","Juliet",,,8.1,12,"ctmin",,,,"22","11","d",,"0.02",,,"loe",,,,,,,,"Summer",,,,,"wild",,"juvenile",,,2.81,"1.21","SD",,"60.75",11.82,"SD",,,"marine, brackish","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218625,,TRUE,TRUE,"brackish_marine","t_4391","s_379","l_65",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","lower"
"tax_124","Van_der_Walt_2019","Rhabdosargus holubi","Helena Bayat","Juliet",,,5.8,12,"ctmin",,,,"16","11","d",,"0.02",,,"loe",,,,,,,,"Winter",,,,,"wild",,"juvenile",,,13.45,"16.4","SD",,"65.67",34.3,"SD",,,"marine, brackish","fish",-33.67871,26.68281,,"Africa","South Africa",,,,,,,,,,,,,,"GS","english",2019,"Van der Walt, K.A., 2019. Thermal tolerance and the potential effects of climate change on coastal intertidal and estuarine organisms in the Kariega Estuary and adjacent intertitdal coastline. Eastern Cape, South Africa (Doctoral thesis).",,,,,"loe",218625,,TRUE,TRUE,"brackish_marine","t_4392","s_379","l_65",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",25,25,"Temperate - Without dry season - Hot summer",,,"South Africa","Africa","Temperate","lower"
"tax_124","van_der_Walt_et_al_2021","Rhadosargus holubi","Helena Bayat","Jurg Spaak","Cape stumpnose",,35.63,12,"ctmax",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"winter",,"06/01/2017","8/31/2017",2017,"field",,"non-adult","juvenile",,8.06,"7.35","SD","wet","64.42",18.08,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218625,,TRUE,TRUE,"brackish_marine","t_5127","s_435","l_66",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","upper"
"tax_124","van_der_Walt_et_al_2021","Rhadosargus holubi","Helena Bayat","Jurg Spaak","Cape stumpnose",,32.24,12,"ctmax",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,6.78,"7.14","SD","wet","67.5",27.22,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218625,,TRUE,TRUE,"brackish_marine","t_5128","s_435","l_66",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","upper"
"tax_124","van_der_Walt_et_al_2021","Rhadosargus holubi","Helena Bayat","Jurg Spaak","Cape stumpnose",,7.99,12,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"winter",,"06/01/2017","8/31/2017",2017,"field",,"non-adult","juvenile",,2.81,"1.21","SD","wet","60.75",11.82,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218625,,TRUE,TRUE,"brackish_marine","t_5129","s_435","l_66",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
"tax_124","van_der_Walt_et_al_2021","Rhadosargus holubi","Helena Bayat","Jurg Spaak","Cape stumpnose",,4.79,12,"ctmin",,,,,"36","h",,"0.166",,,"loe",,,,,"water",30.1,12.8,"summer",,"12/01/2017","2/28/2018",2017,"field",,"non-adult","juvenile",,13.45,"16.4","SD","wet","65.67",34.3,"SD",,"temperate","marine, brackish","fish",-33.67,26.68,,"Africa","South Africa","YES","95%",,35.5,"ppt",,,,,,,"T",,"GS","english",2021,"Van der Walt, K.A., Porri, F., Potts, W.M., Duncan, M.I. and James, N.C., 2021. Thermal tolerance, safety margins and vulnerability of coastal species: Projected impact of climate change induced cold water variability in a temperate African region. Marine Environmental Research, 169, p.105346.",,"10.1016/j.marenvres.2021.105346","Marine Environmental Research",,"loe",218625,,TRUE,TRUE,"brackish_marine","t_5130","s_435","l_66",665971,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Sparidae","Rhabdosargus","Rhabdosargus holubi",,"rhabdosargus holubi",26,25,"Arid Steppe - Hot",,,"South Africa","Africa","Arid","lower"
